order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount
O01091,2024-02-20,C0118,P0207,,Online,1,176.19,0.05,167.38
O01092,2024-10-01,C0619,P1152,,Online,2,271.06,0.2,433.7
O01093,2024-01-01,C0715,P0880,,Online,2,166.53,0.1,299.75
O01094,2025-01-17,C0108,P0857,S017,In-Store,1,17.94,0.2,14.35
O01095,2023-11-26,C0432,P0137,,Online,4,8.31,0.1,29.92
O01096,2023-09-18,C0680,P0732,S032,In-Store,1,186.46,0.05,177.14
O01097,2024-09-23,C0140,P0247,,Online,1,170.48,0.0,170.48
O01098,2025-01-16,C0680,P0402,S034,In-Store,3,19.94,0.1,53.84
O01099,2024-09-03,C0489,P0136,S042,In-Store,1,166.07,0.05,157.77
O01100,2023-08-09,C0118,P1146,,Online,1,250.84,0.05,238.3
O01101,2023-04-28,C0136,P0800,,Online,1,100.39,0.0,100.39
O01102,2023-08-16,C0012,P0230,,In-Store,2,73.43,0.0,146.86
O01103,2024-07-16,C0140,P0654,S055,In-Store,2,126.06,0.2,201.7
O01104,2024-08-13,C0193,P0972,S013,In-Store,1,113.58,0.0,113.58
O01105,2024-05-15,C0566,P1108,S004,In-Store,1,194.34,0.05,184.62
O01106,2024-06-16,C0522,P0297,S004,In-Store,1,181.74,0.2,145.39
O01107,2024-04-19,C0074,P1159,,Online,1,308.05,0.2,246.44
O01108,2024-12-24,C0370,P0461,S026,In-Store,2,201.11,0.0,402.22
O01109,2023-11-15,C0043,P0656,S001,In-Store,2,192.95,0.05,366.6
O01110,2024-12-04,C0382,P0800,S053,In-Store,1,100.39,0.05,95.37
O01111,2023-07-05,C0130,P0981,S050,In-Store,3,11.42,0.2,27.41
O01112,2023-08-24,C0773,P0322,,Online,2,40.71,0.1,73.28
O01113,2025-03-01,C0076,P0886,S026,In-Store,3,82.92,0.0,248.76
O01114,2023-09-03,C0721,P0298,S002,In-Store,2,24.97,0.1,44.95
O01115,2024-02-19,C0287,P0951,S058,In-Store,3,173.19,0.1,467.61
O01116,2023-09-29,C0548,P0669,S054,In-Store,2,95.28,0.2,152.45
O01117,2023-12-30,C0395,P0595,S059,In-Store,3,277.06,0.05,789.62
O01118,2024-08-30,C0093,P1002,S034,In-Store,2,97.52,0.0,195.04
O01119,2025-01-06,C0274,P0555,S038,In-Store,1,122.23,0.05,116.12
O01120,2024-12-05,C0331,P0490,,In-Store,4,131.05,0.1,471.78
O01121,2024-08-31,C0343,P1060,S017,In-Store,2,171.11,0.1,308.0
O01122,2025-01-05,C0685,P0385,S056,In-Store,2,158.79,0.05,301.7
O01123,2023-10-13,C0704,P0604,,Online,1,183.02,0.1,164.72
O01124,2023-08-04,C0566,P0657,,Online,1,29.04,0.2,23.23
O01125,2024-02-21,C0177,P0240,S056,In-Store,2,85.49,0.1,153.88
O01126,2024-02-27,C0210,P0690,,Online,2,140.54,0.2,224.86
O01127,2023-04-12,C0401,P0991,S059,In-Store,1,117.12,0.2,93.7
O01128,2024-06-25,C0149,P0521,S016,In-Store,2,206.03,0.0,412.06
O01129,2024-09-18,C0563,P0805,,Online,3,290.78,0.05,828.72
O01130,2024-08-28,C0260,P1013,S035,In-Store,2,325.64,0.1,586.15
O01131,2023-04-30,C0430,P0407,,Online,1,40.35,0.2,32.28
O01132,2023-05-30,C0501,P0998,,Online,1,19.62,0.2,15.7
O01133,2023-05-18,C0122,P0286,,Online,1,43.94,0.1,39.55
O01134,2024-04-21,C0055,P0084,S017,In-Store,1,287.7,0.0,287.7
O01135,2024-11-25,C0274,P0260,S059,In-Store,1,116.29,0.2,93.03
O01136,2023-12-07,C0676,P1160,,Online,1,153.34,0.0,153.34
O01137,2023-08-17,C0639,P0567,,Online,1,335.11,0.05,318.35
O01138,2024-10-01,C0633,P1168,S059,In-Store,1,99.03,0.1,89.13
O01139,2023-08-28,C0155,P0047,,In-Store,1,141.0,0.05,133.95
O01140,2025-02-09,C0392,P0416,S001,In-Store,1,166.68,0.05,158.35
O01141,2024-11-25,C0758,P0552,S007,In-Store,4,167.38,0.0,669.52
O01142,2025-02-18,C0416,P0452,,Online,3,225.95,0.05,643.96
O01143,2024-09-22,C0225,P0572,,Online,1,271.22,0.05,257.66
O01144,2023-08-18,C0445,P1187,S054,In-Store,2,230.39,0.2,368.62
O01145,2025-04-09,C0237,P0205,S026,In-Store,1,14.31,0.2,11.45
O01146,2024-07-21,C0756,P0787,S048,In-Store,3,220.2,0.2,528.48
O01147,2025-01-18,C0783,P0556,,Online,3,44.06,0.2,105.74
O01148,2024-12-27,C0536,P0701,S031,In-Store,2,94.74,0.2,151.58
O01149,2025-02-13,C0621,P0420,S045,In-Store,3,291.86,0.0,875.58
O01150,2023-04-19,C0715,P0773,,Online,2,311.06,0.2,497.7
O01151,2024-10-29,C0321,P0723,S015,In-Store,1,170.31,0.1,153.28
O01152,2023-05-19,C0388,P0961,S043,In-Store,1,123.39,0.05,117.22
O01153,2024-07-19,C0066,P0926,S001,In-Store,2,107.82,0.2,172.51
O01154,2023-06-30,C0368,P0780,,Online,1,253.19,0.2,202.55
O01155,2024-01-06,C0434,P0183,S022,In-Store,1,304.66,0.05,289.43
O01156,2023-06-12,C0266,P0980,,Online,1,34.02,0.05,32.32
O01157,2024-12-10,C0660,P1059,S051,In-Store,1,121.32,0.05,115.25
O01158,2023-08-15,C0390,P0746,,Online,2,28.27,0.05,53.71
O01159,2024-03-27,C0162,P0189,S035,In-Store,1,177.09,0.0,177.09
O01160,2025-02-05,C0537,P0522,S018,In-Store,1,105.69,0.05,100.41
O01161,2023-04-19,C0285,P0380,,Online,1,278.15,0.1,250.33
O01162,2023-07-08,C0068,P0474,S039,In-Store,2,140.16,0.0,280.32
O01163,2024-12-10,C0596,P0360,,Online,1,46.47,0.2,37.18
O01164,2024-04-13,C0171,P0483,,Online,3,292.81,0.05,834.51
O01165,2023-11-02,C0078,P0137,S017,In-Store,3,8.31,0.05,23.68
O01166,2023-10-06,C0797,P0947,S023,In-Store,1,101.12,0.05,96.06
O01167,2023-08-08,C0191,P0503,S020,In-Store,1,136.04,0.05,129.24
O01168,2024-03-30,C0525,P0042,S057,In-Store,1,104.69,0.0,104.69
O01169,2024-01-23,C0171,P0099,S054,In-Store,1,365.42,0.05,347.15
O01170,2024-03-04,C0623,P0752,S017,In-Store,1,273.69,0.2,218.95
O01171,2025-02-16,C0179,P0225,S010,In-Store,1,295.19,0.0,295.19
O01172,2024-11-04,C0386,P0278,,Online,3,267.49,0.2,641.98
O01173,2024-03-16,C0501,P0808,S046,In-Store,2,276.8,0.2,442.88
O01174,2023-12-11,C0477,P1064,S038,In-Store,1,41.74,0.2,33.39
O01175,2024-03-12,C0536,P0834,,Online,1,94.05,0.2,75.24
O01176,2024-12-14,C0037,P0423,,Online,1,148.79,0.1,133.91
O01177,2024-01-14,C0118,P0844,S019,In-Store,1,106.04,0.1,95.44
O01178,2024-04-21,C0498,P0406,S013,In-Store,2,76.46,0.2,122.34
O01179,2024-08-17,C0768,P0301,S037,In-Store,1,291.59,0.05,277.01
O01180,2023-07-13,C0309,P0811,,Online,2,13.23,0.0,26.46
O01181,2023-09-06,C0449,P0517,S029,In-Store,3,203.43,0.2,488.23
O01182,2024-04-29,C0209,P0948,,Online,2,335.29,0.0,670.58
O01183,2023-12-17,C0149,P0207,,Online,1,176.19,0.0,176.19
O01184,2024-12-16,C0395,P0887,,Online,1,92.06,0.1,82.85
O01185,2023-11-13,C0524,P1129,S059,In-Store,1,81.51,0.2,65.21
O01186,2025-03-10,C0339,P0396,S032,In-Store,3,242.65,0.05,691.55
O01187,2024-02-15,C0103,P0298,S035,In-Store,1,24.97,0.1,22.47
O01188,2023-12-08,C0521,P0447,S023,In-Store,2,173.65,0.0,347.3
O01189,2025-01-02,C0342,P0942,S020,In-Store,2,193.87,0.1,348.97
O01190,2025-03-19,C0529,P1199,,Online,1,38.43,0.2,30.74
O01191,2025-03-16,C0443,P1052,,Online,1,190.93,0.0,190.93
O01192,2024-05-03,C0157,P0773,S045,In-Store,2,311.06,0.2,497.7
O01193,2023-07-17,C0650,P0547,,Online,1,235.33,0.05,223.56
O01194,2023-11-27,C0393,P0564,S002,In-Store,2,331.22,0.0,662.44
O01195,2023-12-31,C0136,P0398,S012,In-Store,1,218.44,0.2,174.75
O01196,2023-11-08,C0155,P0874,S016,In-Store,30,119.65,0.05,3410.0
O01197,2025-01-31,C0067,P0334,S016,In-Store,1,135.83,0.2,108.66
O01198,2024-10-22,C0224,P0959,S010,In-Store,3,56.21,0.2,134.9
O01199,2023-12-10,C0685,P0941,S021,In-Store,1,146.94,0.1,132.25
O01200,2024-03-30,C0264,P1181,S056,In-Store,2,64.84,0.1,116.71
O01201,2025-01-30,C0334,P1078,,Online,2,73.33,0.1,131.99
O01202,2023-07-09,C0796,P0502,,Online,1,256.28,0.0,256.28
O01203,2025-03-25,C0278,P0672,S019,In-Store,2,258.08,0.2,412.93
O01204,2024-11-25,C0414,P0105,S019,In-Store,3,49.07,0.1,132.49
O01205,2023-08-17,C0151,P1136,,Online,1,40.91,0.05,38.86
O01206,2024-07-17,C0254,P0950,S059,In-Store,2,182.2,0.0,364.4
O01207,2024-02-16,C0517,P0743,S025,In-Store,1,243.78,0.2,195.02
O01208,2023-08-27,C0306,P0166,,Online,1,344.93,0.2,275.94
O01209,2024-09-22,C0678,P0135,S059,In-Store,3,218.78,0.0,656.34
O01210,2025-01-26,C0442,P0315,S001,In-Store,1,193.09,0.1,173.78
O01211,2024-03-22,C0121,P0630,,Online,1,266.6,0.2,213.28
O01212,2024-02-27,C0405,P0891,,Online,1,183.58,0.2,146.86
O01213,2024-10-06,C0293,P0498,S010,In-Store,4,35.81,0.1,128.92
O01214,2024-05-24,C0334,P0111,S005,In-Store,1,184.61,0.0,184.61
O01215,2024-08-06,C0515,P0017,,Online,1,151.0,0.2,120.8
O01216,2024-05-12,C0094,P0311,S000,In-Store,3,248.9,0.2,597.36
O01217,2025-02-05,C0136,P0596,S023,In-Store,3,291.59,0.1,787.29
O01218,2024-09-06,C0089,P0082,,Online,1,177.36,0.1,159.62
O01219,2023-04-28,C0039,P1193,,Online,1,169.77,0.0,169.77
O01220,2024-03-07,C0196,P0348,S052,In-Store,4,21.8,0.2,69.76
O01221,2023-06-22,C0607,P0596,S033,In-Store,3,291.59,0.0,874.77
O01222,2023-06-26,C0291,P0283,,Online,2,303.48,0.1,546.26
O01223,2025-02-15,C0794,P1054,,Online,1,193.12,0.05,183.46
O01224,2024-06-21,C0032,P0805,S042,In-Store,1,290.78,0.05,276.24
O01225,2024-10-09,C0463,P0734,S019,In-Store,1,33.37,0.1,30.03
O01226,2023-08-17,C0410,P0856,S015,In-Store,2,72.18,0.1,129.92
O01227,2024-01-20,C0215,P0492,S045,In-Store,3,226.07,0.05,644.3
O01228,2024-02-12,C0060,P1124,S009,In-Store,2,67.07,0.0,134.14
O01229,2023-05-27,C0129,P0305,S018,In-Store,1,89.57,0.1,80.61
O01230,2024-12-14,C0593,P0489,S027,In-Store,3,46.12,0.2,110.69
O01231,2023-12-08,C0659,P1130,S019,In-Store,2,208.54,0.05,396.23
O01232,2025-02-10,C0671,P0069,S025,In-Store,2,189.89,0.05,360.79
O01233,2025-01-31,C0050,P0064,S051,In-Store,3,17.33,0.1,46.79
O01234,2024-05-01,C0509,P0949,S025,In-Store,1,65.96,0.1,59.36
O01235,2023-10-21,C0334,P0864,S058,In-Store,10,113.48,0.05,1078.1
O01236,2024-06-04,C0396,P0336,S026,In-Store,1,310.73,0.0,310.73
O01237,2024-09-09,C0342,P0303,,Online,1,214.71,0.05,203.97
O01238,2024-11-21,C0618,P1014,S058,In-Store,2,184.27,0.05,350.11
O01239,2024-07-06,C0427,P0078,S040,In-Store,4,123.08,0.1,443.09
O01240,2025-03-20,C0629,P0763,S006,In-Store,1,240.27,0.2,192.22
O01241,2023-06-18,C0513,P0413,,Online,1,161.51,0.1,145.36
O01242,2023-08-22,C0754,P1034,,Online,2,200.85,0.2,321.36
O01243,2024-05-07,C0604,P0402,S017,In-Store,2,19.94,0.0,39.88
O01244,2024-04-15,C0736,P0644,S034,In-Store,1,177.67,0.2,142.14
O01245,2024-04-23,C0340,P0036,S040,In-Store,1,267.62,0.0,267.62
O01246,2024-07-15,C0427,P0949,,In-Store,2,65.96,0.05,125.32
O01247,2023-11-08,C0605,P0456,S019,In-Store,1,238.72,0.0,238.72
O01248,2023-11-16,C0684,P1186,,Online,10,227.61,0.1,2048.5
O01249,2024-07-30,C0234,P0083,,Online,3,27.82,0.2,66.77
O01250,2024-06-28,C0002,P0880,,Online,2,166.53,0.0,333.06
O01251,2023-06-20,C0280,P1096,S034,In-Store,2,214.66,0.2,343.46
O01252,2024-05-19,C0750,P0627,S042,In-Store,2,122.0,0.0,244.0
O01253,2024-04-07,C0594,P0437,S035,In-Store,3,31.48,0.1,85.0
O01254,2023-09-16,C0240,P0796,S021,In-Store,2,87.96,0.05,167.12
O01255,2023-09-27,C0205,P0029,S005,In-Store,2,37.24,0.1,67.03
O01256,2023-08-13,C0491,P0042,,Online,1,104.69,0.1,94.22
O01257,2024-04-03,C0299,P0526,S057,In-Store,3,197.85,0.2,474.84
O01258,2024-08-03,C0167,P0740,,Online,2,149.47,0.1,269.05
O01259,2025-01-30,C0555,P1123,S004,In-Store,2,75.06,0.05,142.61
O01260,2025-01-26,C0003,P0490,,Online,1,131.05,0.1,117.95
O01261,2024-08-01,C0116,P0924,S032,In-Store,2,59.5,0.2,95.2
O01262,2025-01-11,C0492,P0569,,In-Store,1,18.44,0.0,18.44
O01263,2024-10-20,C0397,P0387,S016,In-Store,1,19.5,0.0,19.5
O01264,2024-12-05,C0635,P0176,S010,In-Store,1,273.81,0.05,260.12
O01265,2024-06-03,C0534,P1095,,Online,1,96.11,0.1,86.5
O01266,2024-05-23,C0398,P0885,,Online,4,203.69,0.2,651.81
O01267,2023-09-11,C0194,P0990,S047,In-Store,3,330.92,0.0,992.76
O01268,2024-12-17,C0762,P0464,S059,In-Store,3,30.5,0.2,73.2
O01269,2023-05-11,C0468,P0793,S023,In-Store,1,273.34,0.05,259.67
O01270,2024-03-23,C0037,P0927,,Online,2,33.5,0.1,60.3
O01271,2024-08-22,C0680,P0762,S026,In-Store,1,116.9,0.0,116.9
O01272,2024-10-31,C0474,P0174,,Online,1,178.88,0.0,178.88
O01273,2025-04-09,C0574,P0238,S030,In-Store,1,30.72,0.2,24.58
O01274,2024-02-16,C0564,P0697,,Online,3,210.41,0.0,631.23
O01275,2025-01-01,C0653,P0649,,Online,1,266.25,0.2,213.0
O01276,2025-02-03,C0109,P0112,S042,In-Store,3,314.05,0.05,895.04
O01277,2024-01-31,C0388,P0313,,Online,2,258.17,0.2,413.07
O01278,2023-09-13,C0543,P0745,,Online,4,16.81,0.1,60.52
O01279,2024-01-13,C0416,P0046,,Online,1,53.96,0.1,48.56
O01280,2025-03-23,C0728,P0190,S059,In-Store,3,232.24,0.0,696.72
O01281,2024-07-07,C0097,P0541,S020,In-Store,3,102.78,0.0,308.34
O01282,2024-04-11,C0217,P1192,S014,In-Store,1,290.29,0.0,290.29
O01283,2023-08-29,C0778,P1126,S058,In-Store,3,29.09,0.0,87.27
O01284,2023-10-15,C0562,P1182,S034,In-Store,2,275.08,0.1,495.14
O01285,2024-05-03,C0673,P0609,,Online,1,240.26,0.2,192.21
O01286,2024-02-20,C0041,P0638,S026,In-Store,1,224.41,0.0,224.41
O01287,2023-08-18,C0275,P0106,,Online,1,117.1,0.0,117.1
O01288,2023-05-08,C0602,P0008,,Online,4,18.19,0.2,58.21
O01289,2024-08-24,C0369,P0831,S016,In-Store,2,183.87,0.05,349.35
O01290,2023-12-24,C0574,P0507,,Online,2,331.53,0.05,629.91
O01291,2024-11-14,C0582,P0212,S001,In-Store,1,313.84,0.2,251.07
O01292,2024-07-17,C0725,P0259,,Online,1,182.1,0.05,172.99
O01293,2025-01-21,C0005,P1071,S036,In-Store,3,145.95,0.05,415.96
O01294,2023-05-30,C0243,P0121,S039,In-Store,1,201.89,0.2,161.51
O01295,2024-01-12,C0540,P0599,S025,In-Store,1,131.38,0.2,105.1
O01296,2023-09-29,C0294,P0551,,Online,2,170.18,0.0,340.36
O01297,2024-09-22,C0261,P1019,,Online,2,81.78,0.0,163.56
O01298,2024-10-25,C0195,P0518,S036,In-Store,1,173.43,0.05,164.76
O01299,2023-08-22,C0594,P0245,S015,In-Store,2,271.37,0.05,515.6
O01300,2025-03-20,C0236,P0511,S046,In-Store,2,189.31,0.0,378.62
O01301,2025-01-27,C0136,P0446,,Online,2,89.71,0.0,179.42
O01302,2024-10-28,C0667,P0430,S053,In-Store,1,126.13,0.0,126.13
O01303,2025-01-22,C0349,P0422,S009,In-Store,1,221.49,0.0,221.49
O01304,2024-02-23,C0332,P0841,S033,In-Store,3,101.01,0.1,272.73
O01305,2024-09-09,C0206,P0298,,Online,2,24.97,0.1,44.95
O01306,2025-03-27,C0681,P0497,S017,In-Store,1,54.61,0.1,49.15
O01307,2023-07-20,C0258,P0006,S010,In-Store,2,233.12,0.0,466.24
O01308,2024-10-31,C0061,P0939,S013,In-Store,1,201.44,0.2,161.15
O01309,2025-03-03,C0294,P0288,,Online,2,281.92,0.05,535.65
O01310,2024-04-21,C0014,P0969,S033,In-Store,3,171.98,0.0,515.94
O01311,2023-04-28,C0356,P0620,S028,In-Store,1,263.03,0.05,249.88
O01312,2024-01-07,C0282,P0976,S017,In-Store,1,290.2,0.05,275.69
O01313,2023-05-28,C0448,P0273,,Online,2,125.14,0.05,237.77
O01314,2024-04-01,C0393,P0448,S035,In-Store,1,117.04,0.05,111.19
O01315,2024-01-06,C0738,P0759,S044,In-Store,1,71.59,0.0,71.59
O01316,2024-02-15,C0674,P1057,S047,In-Store,2,176.53,0.2,282.45
O01317,2024-06-27,C0580,P0219,,Online,1,125.63,0.1,113.07
O01318,2023-04-15,C0250,P1138,S036,In-Store,1,111.59,0.05,106.01
O01319,2024-09-13,C0541,P0006,,Online,2,233.12,0.0,466.24
O01320,2024-01-05,C0706,P1134,S021,In-Store,2,40.51,0.0,81.02
O01321,2024-08-13,C0191,P0222,S046,In-Store,2,213.61,0.2,341.78
O01322,2024-05-10,C0278,P0410,,Online,1,244.31,0.2,195.45
O01323,2024-12-23,C0616,P1157,S006,In-Store,2,35.5,0.2,56.8
O01324,2024-06-04,C0200,P0501,S054,In-Store,1,310.14,0.1,279.13
O01325,2023-09-13,C0777,P0493,S031,In-Store,2,178.11,0.05,338.41
O01326,2025-03-27,C0575,P0033,S006,In-Store,1,288.63,0.05,274.2
O01327,2023-12-07,C0044,P0419,S034,In-Store,1,209.55,0.0,209.55
O01328,2025-01-15,C0561,P0903,S014,In-Store,1,221.79,0.05,210.7
O01329,2023-05-21,C0099,P0074,,Online,1,31.65,0.2,25.32
O01330,2023-09-08,C0287,P0891,S057,In-Store,1,183.58,0.05,174.4
O01331,2024-12-31,C0242,P0243,,Online,1,62.91,0.1,56.62
O01332,2024-01-09,C0549,P0493,,Online,2,178.11,0.1,320.6
O01333,2023-07-27,C0673,P0013,S031,In-Store,2,56.06,0.05,106.51
O01334,2025-03-12,C0338,P0204,,Online,2,200.67,0.05,381.27
O01335,2024-09-11,C0284,P0000,S022,In-Store,1,64.65,0.1,58.19
O01336,2023-05-22,C0569,P0336,,Online,2,310.73,0.0,621.46
O01337,2023-12-22,C0585,P0043,S012,In-Store,2,123.95,0.05,235.5
O01338,2023-04-30,C0239,P0092,S012,In-Store,2,210.05,0.05,399.1
O01339,2024-07-28,C0302,P0943,,Online,1,181.12,0.2,144.9
O01340,2024-05-15,C0137,P0064,,Online,2,17.33,0.05,32.93
O01341,2023-12-17,C0774,P0613,S027,In-Store,2,316.84,0.05,602.0
O01342,2023-10-21,C0162,P0970,S010,In-Store,2,144.34,0.1,259.81
O01343,2025-02-18,C0179,P0860,,Online,1,179.4,0.05,170.43
O01344,2023-05-09,C0157,P0850,,Online,2,321.09,0.05,610.07
O01345,2024-10-18,C0170,P0545,S045,In-Store,4,124.94,0.1,449.78
O01346,2024-10-15,C0161,P0851,S036,In-Store,1,70.32,0.05,66.8
O01347,2024-09-30,C0435,P0352,S050,In-Store,1,289.95,0.2,231.96
O01348,2024-02-15,C0266,P0438,S051,In-Store,2,270.3,0.0,540.6
O01349,2023-04-15,C0302,P0769,S029,In-Store,2,264.99,0.0,529.98
O01350,2023-05-02,C0118,P0259,S014,In-Store,3,182.1,0.0,546.3
O01351,2025-03-16,C0404,P1189,S052,In-Store,1,252.18,0.05,239.57
O01352,2023-12-27,C0184,P1103,S051,In-Store,2,180.59,0.05,343.12
O01353,2023-05-03,C0051,P1041,S034,In-Store,2,127.15,0.0,254.3
O01354,2023-06-30,C0565,P0171,S034,In-Store,1,268.46,0.0,268.46
O01355,2025-01-28,C0340,P1124,,Online,2,67.07,0.05,127.43
O01356,2023-07-21,C0502,P0420,,Online,3,291.86,0.05,831.8
O01357,2023-06-27,C0091,P1060,,Online,2,171.11,0.2,273.78
O01358,2025-02-04,C0738,P1119,,Online,1,64.93,0.1,58.44
O01359,2024-01-18,C0697,P0565,S021,In-Store,2,129.36,0.0,258.72
O01360,2023-04-12,C0011,P0055,S044,In-Store,1,214.63,0.0,214.63
O01361,2023-10-05,C0740,P0062,,Online,2,234.63,0.05,445.8
O01362,2024-06-08,C0652,P1199,,Online,2,38.43,0.05,73.02
O01363,2023-06-14,C0100,P0899,S034,In-Store,1,118.47,0.1,106.62
O01364,2024-03-05,C0645,P0052,S022,In-Store,3,95.71,0.1,258.42
O01365,2023-07-31,C0117,P1032,S048,In-Store,1,146.59,0.1,131.93
O01366,2025-03-09,C0087,P1117,S038,In-Store,1,233.4,0.2,186.72
O01367,2024-10-11,C0534,P0156,,Online,1,140.3,0.1,126.27
O01368,2023-04-27,C0373,P0086,S030,In-Store,2,86.94,0.0,173.88
O01369,2024-08-10,C0478,P0053,,Online,30,222.76,0.0,6682.799999999999
O01370,2023-11-29,C0267,P0503,S040,In-Store,2,136.04,0.1,244.87
O01371,2025-02-12,C0741,P1056,,Online,1,57.51,0.05,54.63
O01372,2024-04-29,C0576,P0251,,Online,4,201.63,0.05,766.19
O01373,2024-02-11,C0523,P0466,S023,In-Store,2,135.41,0.0,270.82
O01374,2024-03-01,C0174,P1181,S002,In-Store,3,64.84,0.0,194.52
O01375,2023-08-23,C0054,P0832,,Online,1,149.77,0.2,119.82
O01376,2025-03-09,C0628,P1143,S022,In-Store,2,168.73,0.0,337.46
O01377,2023-11-10,C0797,P1076,,Online,2,67.84,0.0,135.68
O01378,2024-08-15,C0048,P0250,S016,In-Store,3,294.26,0.0,882.78
O01379,2025-02-01,C0541,P0010,,Online,3,99.46,0.1,268.54
O01380,2024-02-26,C0659,P0363,S030,In-Store,2,382.32,0.2,611.71
O01381,2024-02-05,C0254,P1056,,Online,1,57.51,0.05,54.63
O01382,2024-12-15,C0065,P0818,,Online,1,82.0,0.05,77.9
O01383,2024-09-08,C0144,P0819,S018,In-Store,2,85.93,0.05,163.27
O01384,2025-01-08,C0660,P0629,S010,In-Store,2,145.15,0.0,290.3
O01385,2024-03-27,C0429,P0267,S046,In-Store,1,349.07,0.2,279.26
O01386,2024-11-10,C0317,P0515,,Online,3,29.47,0.0,88.41
O01387,2024-06-01,C0298,P0798,,Online,3,97.75,0.1,263.93
O01388,2025-03-15,C0043,P0382,S014,In-Store,1,27.14,0.1,24.43
O01389,2023-11-05,C0699,P0382,,Online,1,27.14,0.0,27.14
O01390,2024-02-28,C0481,P0772,S050,In-Store,1,121.36,0.1,109.22
O01391,2024-04-01,C0525,P1179,S033,In-Store,2,10.41,0.0,20.82
O01392,2023-05-23,C0748,P0223,S035,In-Store,1,69.61,0.05,66.13
O01393,2024-01-15,C0282,P0679,S008,In-Store,3,313.82,0.2,753.17
O01394,2023-04-29,C0713,P0126,S021,In-Store,2,201.02,0.0,402.04
O01395,2023-06-27,C0654,P0117,S018,In-Store,2,197.56,0.05,375.36
O01396,2023-08-15,C0221,P0427,S052,In-Store,1,219.82,0.1,197.84
O01397,2024-07-12,C0538,P0527,S056,In-Store,1,33.35,0.0,33.35
O01398,2024-07-17,C0227,P0289,S005,In-Store,2,17.32,0.0,34.64
O01399,2023-07-19,C0465,P1077,S056,In-Store,1,241.53,0.0,241.53
O01400,2023-04-22,C0621,P0406,,Online,3,76.46,0.0,229.38
O01401,2023-06-13,C0202,P1008,,Online,1,308.38,0.2,246.7
O01402,2025-01-16,C0231,P0080,S054,In-Store,5,117.89,0.0,589.45
O01403,2023-08-25,C0085,P1034,S020,In-Store,4,200.85,0.2,642.72
O01404,2025-03-14,C0512,P0833,S046,In-Store,1,213.73,0.0,213.73
O01405,2023-12-24,C0189,P0427,S051,In-Store,1,219.82,0.0,219.82
O01406,2023-07-22,C0342,P0849,,Online,2,111.61,0.05,212.06
O01407,2024-07-31,C0536,P0026,,Online,3,324.99,0.2,779.98
O01408,2024-11-10,C0652,P1018,,Online,1,167.01,0.1,150.31
O01409,2024-08-02,C0610,P0245,S058,In-Store,1,271.37,0.2,217.1
O01410,2023-05-19,C0635,P0437,S039,In-Store,1,31.48,0.1,28.33
O01411,2024-04-29,C0059,P0156,S004,In-Store,2,140.3,0.0,280.6
O01412,2023-12-18,C0654,P1177,,Online,2,59.49,0.1,107.08
O01413,2023-06-17,C0406,P1085,S053,In-Store,3,42.67,0.0,128.01
O01414,2024-03-05,C0774,P0834,,Online,1,94.05,0.05,89.35
O01415,2025-01-22,C0621,P1035,,Online,1,130.92,0.05,124.37
O01416,2024-12-25,C0343,P0691,S005,In-Store,2,258.99,0.1,466.18
O01417,2023-11-16,C0712,P0602,,Online,1,235.69,0.2,188.55
O01418,2024-07-22,C0043,P0751,S049,In-Store,1,186.43,0.1,167.79
O01419,2023-04-24,C0404,P0877,S050,In-Store,2,238.06,0.0,476.12
O01420,2024-02-06,C0098,P0238,S027,In-Store,2,30.72,0.0,61.44
O01421,2023-09-20,C0197,P0113,S013,In-Store,1,238.0,0.1,214.2
O01422,2023-10-04,C0622,P0181,S048,In-Store,1,323.27,0.0,323.27
O01423,2023-06-10,C0701,P0933,,Online,1,25.25,0.05,23.99
O01424,2025-02-27,C0179,P0447,,Online,1,173.65,0.1,156.28
O01425,2024-10-18,C0440,P1042,S027,In-Store,1,190.98,0.0,190.98
O01426,2024-02-04,C0496,P0869,S041,In-Store,1,216.72,0.05,205.88
O01427,2023-12-14,C0537,P0540,,Online,2,216.88,0.0,433.76
O01428,2023-06-20,C0311,P1135,,Online,2,65.37,0.2,104.59
O01429,2023-12-15,C0350,P0611,,Online,2,121.34,0.05,230.55
O01430,2024-09-19,C0217,P0478,S039,In-Store,1,229.76,0.0,229.76
O01431,2024-02-15,C0683,P0758,S044,In-Store,1,218.78,0.0,218.78
O01432,2025-02-14,C0048,P1039,S036,In-Store,1,171.77,0.0,171.77
O01433,2024-10-11,C0292,P1175,,Online,2,26.47,0.0,52.94
O01434,2023-12-15,C0463,P0522,S010,In-Store,3,105.69,0.2,253.66
O01435,2023-12-01,C0723,P1173,S040,In-Store,1,245.1,0.2,196.08
O01436,2024-10-22,C0586,P0769,S042,In-Store,1,264.99,0.1,238.49
O01437,2025-03-01,C0657,P0934,,Online,2,285.28,0.1,513.5
O01438,2023-07-10,C0396,P0749,S040,In-Store,3,165.09,0.05,470.51
O01439,2023-09-30,C0578,P0210,,Online,1,193.02,0.1,173.72
O01440,2023-07-02,C0476,P0398,S056,In-Store,1,218.44,0.05,207.52
O01441,2024-12-18,C0799,P0456,,Online,1,238.72,0.05,226.78
O01442,2024-10-26,C0440,P0827,S017,In-Store,2,92.02,0.0,184.04
